time,Population,hotspot
August 2017,35391732.03290633,Spain
September 2017,35453148.62561652,Spain
October 2017,35547947.26147294,Spain
November 2017,35584156.579819605,Spain
December 2017,35358365.9563968,Spain
January 2018,35443205.7646058,Spain
February 2018,35637995.076572694,Spain
March 2018,35671369.62348755,Spain
April 2018,35708607.08443423,Spain
May 2018,36106772.29983646,Spain
June 2018,35787672.3270274,Spain
July 2018,35884864.07901623,Spain
August 2018,35902258.23468674,Spain
September 2018,35906514.37696001,Spain
October 2018,35837499.8739835,Spain
November 2018,35991194.78615974,Spain
December 2018,35860842.4588624,Spain
January 2019,35958651.73340478,Spain
February 2019,35971308.3003356,Spain
March 2019,36068671.86015509,Spain
April 2019,36350643.95452722,Spain
May 2019,35935105.727515206,Spain
June 2019,36251890.01600862,Spain
July 2019,36040720.890017085,Spain
August 2019,36204170.7626581,Spain
September 2019,36413216.77382961,Spain
October 2019,36340356.675988786,Spain
November 2019,36256037.80639505,Spain
December 2019,36333730.35564302,Spain
December 2000,8810932.310860982,Sudan
January 2001,8787325.12221072,Sudan
February 2001,8848313.059092168,Sudan
March 2001,8913248.907703495,Sudan
April 2001,8822831.272682182,Sudan
May 2001,8836570.551841341,Sudan
June 2001,8958724.551384667,Sudan
July 2001,8924133.655609213,Sudan
August 2001,8864690.533120876,Sudan
September 2001,8939138.234450912,Sudan
October 2001,8892985.665110128,Sudan
November 2001,8907044.261721969,Sudan
December 2001,8962914.99869074,Sudan
January 2002,8850016.440549107,Sudan
February 2002,8876644.370440617,Sudan
March 2002,8959783.670424532,Sudan
April 2002,8948374.33996723,Sudan
May 2002,9042298.495513905,Sudan
June 2002,8984944.35980239,Sudan
July 2002,8969838.636650138,Sudan
August 2002,9156591.274641857,Sudan
September 2002,9071306.081986595,Sudan
October 2002,9103684.519394314,Sudan
November 2002,9030255.640647652,Sudan
December 2002,9097584.744241573,Sudan
January 2003,9152775.354790026,Sudan
February 2003,9093824.21011394,Sudan
March 2003,9199327.27345025,Sudan
April 2003,9157378.098034382,Sudan
May 2003,9191426.309075233,Sudan
June 2003,9189146.7148997,Sudan
July 2003,9350899.845085194,Sudan
August 2003,9255997.948514562,Sudan
September 2003,9210007.717053372,Sudan
October 2003,9337603.901543856,Sudan
November 2003,9232127.808297615,Sudan
December 2003,9332900.588152435,Sudan
January 2004,9219055.375866685,Sudan
February 2004,9271909.185450787,Sudan
March 2004,9376976.854983184,Sudan
April 2004,9424479.735529173,Sudan
May 2004,9405483.752645621,Sudan
June 2004,9403654.6390104,Sudan
July 2004,9407379.76021169,Sudan
August 2004,9352540.591430597,Sudan
September 2004,9412966.876657505,Sudan
October 2004,9443164.87564808,Sudan
November 2004,9548783.169929313,Sudan
December 2004,9521070.929356804,Sudan
January 2005,9413961.253067106,Sudan
February 2005,9556528.365915498,Sudan
March 2005,9530846.41333028,Sudan
April 2005,9531781.945538286,Sudan
May 2005,9626218.181647396,Sudan
June 2005,9669492.790773304,Sudan
July 2005,9681275.551645292,Sudan
August 2005,9594179.204237249,Sudan
September 2005,9644043.259614397,Sudan
October 2005,9699893.532441432,Sudan
November 2005,9756561.040594453,Sudan
December 2005,9687673.89689468,Sudan
January 2006,9721248.390651485,Sudan
February 2006,9682536.024088241,Sudan
March 2006,9691727.512253916,Sudan
April 2006,9827417.438173031,Sudan
May 2006,9875368.165782854,Sudan
June 2006,9806437.378827773,Sudan
July 2006,9886050.527716782,Sudan
August 2006,9863935.272598093,Sudan
September 2006,9820098.147347469,Sudan
October 2006,9895601.735460727,Sudan
November 2006,9981753.105929999,Sudan
December 2006,9903633.926403245,Sudan
January 2007,10016198.713159312,Sudan
February 2007,9784362.029257605,Sudan
March 2007,10004868.978617078,Sudan
April 2007,9978400.214961853,Sudan
May 2007,9972139.868600026,Sudan
June 2007,10012685.08870587,Sudan
July 2007,9905615.621670146,Sudan
August 2007,10028148.192385675,Sudan
September 2007,10079767.892347379,Sudan
October 2007,10163217.000637604,Sudan
November 2007,10061656.232861185,Sudan
December 2007,10061101.185830547,Sudan
January 2008,10096293.409460923,Sudan
February 2008,10197594.627833199,Sudan
March 2008,10178506.733526379,Sudan
April 2008,10144325.940654341,Sudan
May 2008,10222807.09319212,Sudan
June 2008,10214959.900712967,Sudan
July 2008,10283233.172795601,Sudan
August 2008,10200698.851386996,Sudan
September 2008,10239918.878099432,Sudan
October 2008,10252466.602103889,Sudan
November 2008,10205611.079586731,Sudan
December 2008,10326755.455300642,Sudan
January 2009,10342320.295531308,Sudan
February 2009,10344735.237796966,Sudan
March 2009,10346408.801061952,Sudan
April 2009,10293763.299555365,Sudan
May 2009,10370067.265520142,Sudan
June 2009,10392359.309853194,Sudan
July 2009,10382082.24896984,Sudan
August 2009,10437896.107594028,Sudan
September 2009,10489205.847456535,Sudan
October 2009,10594527.738926627,Sudan
November 2009,10510279.609127821,Sudan
December 2009,10532302.381887175,Sudan
January 2010,10530816.165685615,Sudan
February 2010,10439293.463130953,Sudan
March 2010,10568459.20513382,Sudan
April 2010,10591902.692556493,Sudan
May 2010,10752655.502511818,Sudan
June 2010,10612833.388321558,Sudan
July 2010,10659927.741282962,Sudan
August 2010,10658187.739010058,Sudan
September 2010,10608956.251892189,Sudan
October 2010,10764260.952686565,Sudan
November 2010,10759268.514219172,Sudan
December 2010,10779285.796071902,Sudan
January 2011,10697060.238867428,Sudan
February 2011,10853724.838451568,Sudan
March 2011,10703919.632879844,Sudan
April 2011,10841326.235474752,Sudan
May 2011,10955192.1517546,Sudan
June 2011,10784820.727661887,Sudan
July 2011,10828473.465913117,Sudan
August 2011,10887129.625467397,Sudan
September 2011,10870231.355571972,Sudan
October 2011,10826282.74443788,Sudan
November 2011,10941692.255950443,Sudan
December 2011,10892761.821935637,Sudan
January 2012,11001872.341320392,Sudan
February 2012,10936610.07582128,Sudan
March 2012,11100154.210213069,Sudan
April 2012,10978918.874882424,Sudan
May 2012,11023476.853028903,Sudan
June 2012,11108754.480722154,Sudan
July 2012,11004143.18540749,Sudan
August 2012,11108635.463161817,Sudan
September 2012,11190585.328369567,Sudan
October 2012,11034164.041075336,Sudan
November 2012,11158528.671212459,Sudan
December 2012,11180109.547522046,Sudan
January 2013,11229925.084181046,Sudan
February 2013,11128479.26709724,Sudan
March 2013,11140435.858897613,Sudan
April 2013,11268864.850930993,Sudan
May 2013,11273609.310965689,Sudan
June 2013,11289583.262043843,Sudan
July 2013,11313433.22867714,Sudan
August 2013,11271064.01759976,Sudan
September 2013,11344118.3421767,Sudan
October 2013,11365876.452810718,Sudan
November 2013,11324641.32605984,Sudan
December 2013,11496386.354320038,Sudan
January 2014,11433298.734934947,Sudan
February 2014,11353946.465129592,Sudan
March 2014,11481825.868911294,Sudan
April 2014,11404491.9029775,Sudan
May 2014,11528522.12278848,Sudan
June 2014,11570421.628280375,Sudan
July 2014,11471728.833438143,Sudan
August 2014,11597724.333783424,Sudan
September 2014,11584726.260339115,Sudan
October 2014,11628236.182277143,Sudan
November 2014,11712001.991038606,Sudan
December 2014,11603610.756288141,Sudan
January 2015,11594525.229923183,Sudan
February 2015,11607620.640606143,Sudan
March 2015,11631138.006221995,Sudan
April 2015,11696295.979265098,Sudan
May 2015,11741692.48213132,Sudan
June 2015,11759033.754799591,Sudan
July 2015,11812303.090797907,Sudan
August 2015,11785009.782487972,Sudan
September 2015,11891950.814739892,Sudan
October 2015,11810154.117268777,Sudan
November 2015,12009034.661094092,Sudan
December 2015,11904834.29872786,Sudan
January 2016,11837493.763621097,Sudan
February 2016,11845708.482442774,Sudan
March 2016,11957776.536779054,Sudan
April 2016,11936688.119775483,Sudan
May 2016,12012763.943929834,Sudan
June 2016,12019369.555427408,Sudan
July 2016,12007123.451809792,Sudan
August 2016,11981984.893192735,Sudan
September 2016,11963151.762331394,Sudan
October 2016,12047018.870243825,Sudan
November 2016,12145527.248402078,Sudan
December 2016,12127551.586203706,Sudan
January 2017,12061978.946435085,Sudan
February 2017,12167792.78198296,Sudan
March 2017,12199695.779638844,Sudan
April 2017,12145473.94389863,Sudan
May 2017,12227896.538847756,Sudan
June 2017,12243548.441930655,Sudan
July 2017,12192686.397472642,Sudan
August 2017,12303372.454493344,Sudan
September 2017,12336796.357988387,Sudan
October 2017,12388539.632175209,Sudan
November 2017,12408136.751906136,Sudan
December 2017,12284029.26566466,Sudan
January 2018,12333273.461425822,Sudan
February 2018,12442827.549938887,Sudan
March 2018,12463579.81540154,Sudan
April 2018,12486713.002381343,Sudan
May 2018,12707736.223870663,Sudan
June 2018,12535409.934647502,Sudan
July 2018,12591342.121805297,Sudan
August 2018,12603590.788417602,Sudan
September 2018,12608632.945206042,Sudan
October 2018,12573397.086405888,Sudan
November 2018,12660409.928625235,Sudan
December 2018,12591528.828327952,Sudan
January 2019,12644839.550375003,Sudan
February 2019,12651442.006463032,Sudan
March 2019,12704541.143712044,Sudan
April 2019,12858869.510525152,Sudan
May 2019,12630608.002437301,Sudan
June 2019,12804031.677752532,Sudan
July 2019,12687871.435637528,Sudan
August 2019,12777187.57195381,Sudan
September 2019,12891514.264304342,Sudan
October 2019,12851219.782099957,Sudan
November 2019,12804628.926927181,Sudan
December 2019,12846916.11802833,Sudan
December 2000,20242337.072348893,Thailand
January 2001,20226804.396872465,Thailand
February 2001,20261638.592751745,Thailand
March 2001,20298966.285470564,Thailand
April 2001,20243655.51242128,Thailand
May 2001,20250406.106418632,Thailand
June 2001,20321657.804962076,Thailand
July 2001,20299633.22204195,Thailand
August 2001,20262764.283297524,Thailand
September 2001,20305612.253258932,Thailand
October 2001,20276703.995641693,Thailand
November 2001,20283597.053904463,Thailand
December 2001,20315432.1867826,Thailand
January 2002,20246744.875770785,Thailand
February 2002,20261129.876896445,Thailand
March 2002,20309303.190180514,Thailand
April 2002,20301041.285983082,Thailand
May 2002,20355540.996468466,Thailand
June 2002,20319924.134391874,Thailand
July 2002,20309508.829504423,Thailand
August 2002,20419230.063339274,Thailand
September 2002,20366983.402050585,Thailand
October 2002,20384839.5677866,Thailand
November 2002,20339652.006341238,Thailand
December 2002,20378317.3581448,Thailand
January 2003,20409525.500613794,Thailand
February 2003,20372775.080865696,Thailand
March 2003,20434098.460723538,Thailand
April 2003,20407470.799150225,Thailand
May 2003,20426144.302543636,Thailand
June 2003,20423135.409575593,Thailand
July 2003,20517842.812010136,Thailand
August 2003,20459687.76777058,Thailand
September 2003,20430654.11236847,Thailand
October 2003,20505024.89991047,Thailand
November 2003,20440574.11226605,Thailand
December 2003,20498974.582817383,Thailand
January 2004,20430466.26200158,Thailand
February 2004,20461208.437439192,Thailand
March 2004,20523084.946025345,Thailand
April 2004,20550641.24576619,Thailand
May 2004,20538628.39005518,Thailand
June 2004,20536813.04232782,Thailand
July 2004,20538328.045572136,Thailand
August 2004,20504951.179242972,Thailand
September 2004,20540201.911221493,Thailand
October 2004,20557478.5321908,Thailand
November 2004,20619636.016680636,Thailand
December 2004,20602433.611016676,Thailand
January 2005,20536555.175047204,Thailand
February 2005,20619331.151964806,Thailand
March 2005,20602137.628963403,Thailand
April 2005,20600587.94814147,Thailand
May 2005,20654775.365352396,Thailand
June 2005,20678433.83721113,Thailand
July 2005,20683410.417175762,Thailand
August 2005,20629447.6649392,Thailand
September 2005,20657029.410030942,Thailand
October 2005,20688243.23110912,Thailand
November 2005,20719875.66622092,Thailand
December 2005,20676822.401909,Thailand
January 2006,20696749.176300954,Thailand
February 2006,20673637.26528918,Thailand
March 2006,20679052.80770806,Thailand
April 2006,20759777.8231668,Thailand
May 2006,20788266.06003467,Thailand
June 2006,20747162.482447755,Thailand
July 2006,20794502.125816364,Thailand
August 2006,20781271.925739467,Thailand
September 2006,20755108.79800671,Thailand
October 2006,20800001.66069357,Thailand
November 2006,20851232.044708624,Thailand
December 2006,20804659.8480744,Thailand
January 2007,20870753.050959866,Thailand
February 2007,20731793.95965806,Thailand
March 2007,20862244.22212758,Thailand
April 2007,20845558.601721767,Thailand
May 2007,20840934.70378431,Thailand
June 2007,20864148.36454763,Thailand
July 2007,20799503.98693654,Thailand
August 2007,20871531.882739976,Thailand
September 2007,20901339.14920723,Thailand
October 2007,20950127.129713736,Thailand
November 2007,20888732.676645964,Thailand
December 2007,20887505.642010663,Thailand
January 2008,20908115.922794502,Thailand
February 2008,20968086.66569353,Thailand
March 2008,20956401.359824937,Thailand
April 2008,20935707.82108285,Thailand
May 2008,20982102.84011091,Thailand
June 2008,20977087.995087694,Thailand
July 2008,21017405.37077085,Thailand
August 2008,20967922.75067108,Thailand
September 2008,20990931.134636454,Thailand
October 2008,20998070.221456766,Thailand
November 2008,20969830.30845858,Thailand
December 2008,21041626.472763345,Thailand
January 2009,21050261.210532118,Thailand
February 2009,21051066.664816987,Thailand
March 2009,21051491.908670943,Thailand
April 2009,21019515.068812568,Thailand
May 2009,21064333.515474062,Thailand
June 2009,21076973.545763873,Thailand
July 2009,21070242.740459647,Thailand
August 2009,21102841.236410446,Thailand
September 2009,21132758.036828384,Thailand
October 2009,21194853.390542723,Thailand
November 2009,21144060.74417432,Thailand
December 2009,21156560.852657005,Thailand
January 2010,21155797.606973253,Thailand
February 2010,21101427.772293225,Thailand
March 2010,21178441.285037022,Thailand
April 2010,21192520.87063327,Thailand
May 2010,21288348.772470362,Thailand
June 2010,21205222.0769533,Thailand
July 2010,21233379.16624747,Thailand
August 2010,21232464.819536004,Thailand
September 2010,21203274.641414117,Thailand
October 2010,21295858.807734337,Thailand
November 2010,21293008.001512103,Thailand
December 2010,21305043.743995234,Thailand
January 2011,21256554.249599956,Thailand
February 2011,21350296.94316458,Thailand
March 2011,21261526.22649055,Thailand
April 2011,21343802.95140947,Thailand
May 2011,21412048.797933415,Thailand
June 2011,21311078.36553854,Thailand
July 2011,21337520.17095473,Thailand
August 2011,21372909.874796472,Thailand
September 2011,21363315.42376488,Thailand
October 2011,21337600.49003866,Thailand
November 2011,21406780.42421721,Thailand
December 2011,21378099.375947475,Thailand
January 2012,21442489.025388516,Thailand
February 2012,21403059.31681123,Thailand
March 2012,21499895.04660388,Thailand
April 2012,21427139.677832,Thailand
May 2012,21453114.054030392,Thailand
June 2012,21503313.900190033,Thailand
July 2012,21440474.771361757,Thailand
August 2012,21502114.777952492,Thailand
September 2012,21550333.316277247,Thailand
October 2012,21456647.171328675,Thailand
November 2012,21530118.926022016,Thailand
December 2012,21542413.02543056,Thailand
January 2013,21573034.928486347,Thailand
February 2013,21513597.72828802,Thailand
March 2013,21521585.761155274,Thailand
April 2013,21599013.12455859,Thailand
May 2013,21602769.23286062,Thailand
June 2013,21613242.28246049,Thailand
July 2013,21628373.568551887,Thailand
August 2013,21604109.83486426,Thailand
September 2013,21648567.819303796,Thailand
October 2013,21662453.640702665,Thailand
November 2013,21638865.126527037,Thailand
December 2013,21742051.26798141,Thailand
January 2014,21705698.584639605,Thailand
February 2014,21659662.13346586,Thailand
March 2014,21736891.819080867,Thailand
April 2014,21692057.040589992,Thailand
May 2014,21767072.963492177,Thailand
June 2014,21793228.29085961,Thailand
July 2014,21735637.7384302,Thailand
August 2014,21811862.761039387,Thailand
September 2014,21805332.761933915,Thailand
October 2014,21832407.914502118,Thailand
November 2014,21883489.91107967,Thailand
December 2014,21820125.029785104,Thailand
January 2015,21815626.267019324,Thailand
February 2015,21824333.7545643,Thailand
March 2015,21839158.215754308,Thailand
April 2015,21878863.096640334,Thailand
May 2015,21906772.871642947,Thailand
June 2015,21918008.29189166,Thailand
July 2015,21950605.45249808,Thailand
August 2015,21935266.00588519,Thailand
September 2015,21999847.993516922,Thailand
October 2015,21952028.540405676,Thailand
November 2015,22071350.154260766,Thailand
December 2015,22010191.841486193,Thailand
January 2016,21971203.480036404,Thailand
February 2016,21977199.76434419,Thailand
March 2016,22044957.70293331,Thailand
April 2016,22033507.26955905,Thailand
May 2016,22079871.54427418,Thailand
June 2016,22084909.786365222,Thailand
July 2016,22078688.29864997,Thailand
August 2016,22064826.462014154,Thailand
September 2016,22054718.797579378,Thailand
October 2016,22105721.904429015,Thailand
November 2016,22165477.895285584,Thailand
December 2016,22155845.100616787,Thailand
January 2017,22118692.80411225,Thailand
February 2017,22183581.854554333,Thailand
March 2017,22204282.53414486,Thailand
April 2017,22173888.36327332,Thailand
May 2017,22224789.63403629,Thailand
June 2017,22235997.406448435,Thailand
July 2017,22207542.683062606,Thailand
August 2017,22275332.592751555,Thailand
September 2017,22297121.590179514,Thailand
October 2017,22329756.78009677,Thailand
November 2017,22343313.484768696,Thailand
December 2017,22271249.348659467,Thailand
January 2018,22301456.70073599,Thailand
February 2018,22367571.80270495,Thailand
March 2018,22380729.485223453,Thailand
April 2018,22395390.671820678,Thailand
May 2018,22527844.445936956,Thailand
June 2018,22426131.524318222,Thailand
July 2018,22460292.17769151,Thailand
August 2018,22468472.858069573,Thailand
September 2018,22472362.873342045,Thailand
October 2018,22452243.221394498,Thailand
November 2018,22504937.549469724,Thailand
December 2018,22464785.944858633,Thailand
January 2019,22499272.729386024,Thailand
February 2019,22505950.001154616,Thailand
March 2019,22540045.04437566,Thailand
April 2019,22634676.461192556,Thailand
May 2019,22501430.100534722,Thailand
June 2019,22607430.6233229,Thailand
July 2019,22540927.94330362,Thailand
August 2019,22596851.89761129,Thailand
September 2019,22667666.821704682,Thailand
October 2019,22646333.658790607,Thailand
November 2019,22621340.30357665,Thailand
December 2019,22649175.22794391,Thailand
December 2000,52895331.26519194,Turkey
January 2001,52841990.963379584,Turkey
February 2001,52911881.24014703,Turkey
March 2001,52989356.49328753,Turkey
April 2001,52838692.73566455,Turkey
May 2001,52840366.75058428,Turkey
June 2001,52999358.2520842,Turkey
July 2001,52930629.21029563,Turkey
August 2001,52825086.33968209,Turkey
September 2001,52914583.59203025,Turkey
October 2001,52829012.54292919,Turkey
November 2001,52830540.37307287,Turkey
December 2001,52893587.71050566,Turkey
January 2002,52708916.32719768,Turkey
February 2002,52727494.5961535,Turkey
March 2002,52830349.44612208,Turkey
April 2002,52793518.45159005,Turkey
May 2002,52910779.78071468,Turkey
June 2002,52807020.52171556,Turkey
July 2002,52765456.919142224,Turkey
August 2002,53017290.476746045,Turkey
September 2002,52872843.76340614,Turkey
October 2002,52900450.81980876,Turkey
November 2002,52773275.31936201,Turkey
December 2002,52851795.36618582,Turkey
January 2003,52912453.9111753,Turkey
February 2003,52806841.00201154,Turkey
March 2003,52942700.35424578,Turkey
April 2003,52861854.38638937,Turkey
May 2003,52892351.2986945,Turkey
June 2003,52869292.41274782,Turkey
July 2003,53085818.37784729,Turkey
August 2003,52927835.6432533,Turkey
September 2003,52841103.02801137,Turkey
October 2003,53007872.22339085,Turkey
November 2003,52834485.94909923,Turkey
December 2003,52962181.218505345,Turkey
January 2004,52782552.85212517,Turkey
February 2004,52845756.64403536,Turkey
March 2004,52985910.50182293,Turkey
April 2004,53041319.54105487,Turkey
May 2004,53000303.81339362,Turkey
June 2004,52983850.435645424,Turkey
July 2004,52975932.77107882,Turkey
August 2004,52882259.10758585,Turkey
September 2004,52956493.80167722,Turkey
October 2004,52987139.44706661,Turkey
November 2004,53127205.79975469,Turkey
December 2004,53073493.010988444,Turkey
January 2005,52903184.55422437,Turkey
February 2005,53096582.812120855,Turkey
March 2005,53046272.951080784,Turkey
April 2005,53033355.04693144,Turkey
May 2005,53157101.235677205,Turkey
June 2005,53205859.0949047,Turkey
July 2005,53209203.12677578,Turkey
August 2005,53068048.289465465,Turkey
September 2005,53126405.06197499,Turkey
October 2005,53193942.68609694,Turkey
November 2005,53262210.117366545,Turkey
December 2005,53148041.47989795,Turkey
January 2006,53188325.937684536,Turkey
February 2006,53123309.391838014,Turkey
March 2006,53128909.443688616,Turkey
April 2006,53317946.48867447,Turkey
May 2006,53379451.14098578,Turkey
June 2006,53270415.115231305,Turkey
July 2006,53378042.73820964,Turkey
August 2006,53337203.37317833,Turkey
September 2006,53264721.53930064,Turkey
October 2006,53366362.72335686,Turkey
November 2006,53483236.45146455,Turkey
December 2006,53361093.7895802,Turkey
January 2007,53515904.61331518,Turkey
February 2007,53169022.316718,Turkey
March 2007,53481960.37001202,Turkey
April 2007,53434239.60872363,Turkey
May 2007,53416252.249141574,Turkey
June 2007,53466151.43864714,Turkey
July 2007,53301314.40907896,Turkey
August 2007,53470645.40494873,Turkey
September 2007,53536676.90174186,Turkey
October 2007,53649370.215914555,Turkey
November 2007,53492262.16952658,Turkey
December 2007,53482585.777427986,Turkey
January 2008,53529838.161281526,Turkey
February 2008,53673392.18923299,Turkey
March 2008,53641833.04402222,Turkey
April 2008,53588029.05012719,Turkey
May 2008,53698470.29142235,Turkey
June 2008,53683026.720685385,Turkey
July 2008,53778598.03884189,Turkey
August 2008,53654356.968809396,Turkey
September 2008,53707476.69432226,Turkey
October 2008,53721872.04059872,Turkey
November 2008,53649604.63929466,Turkey
December 2008,53822193.83111333,Turkey
January 2009,53842176.10804885,Turkey
February 2009,53843002.79505754,Turkey
March 2009,53843009.944899246,Turkey
April 2009,53763629.52422569,Turkey
May 2009,53872177.91491912,Turkey
June 2009,53901959.77839761,Turkey
July 2009,53884384.70789315,Turkey
August 2009,53962998.13872469,Turkey
September 2009,54035050.37400856,Turkey
October 2009,54185869.47151553,Turkey
November 2009,54060453.18122638,Turkey
December 2009,54089929.60645297,Turkey
January 2010,54086143.41265695,Turkey
February 2010,53951200.15470565,Turkey
March 2010,54137892.8864891,Turkey
April 2010,54170422.04516909,Turkey
May 2010,54403023.385627046,Turkey
June 2010,54197721.884177566,Turkey
July 2010,54264755.79592356,Turkey
August 2010,54260599.90937976,Turkey
September 2010,54187262.69449965,Turkey
October 2010,54411927.71900736,Turkey
November 2010,54403033.97562461,Turkey
December 2010,54430624.442869574,Turkey
January 2011,54312814.28392822,Turkey
February 2011,54542997.84274603,Turkey
March 2011,54326553.20956364,Turkey
April 2011,54528683.44856716,Turkey
May 2011,54696458.22602696,Turkey
June 2011,54450245.08750749,Turkey
July 2011,54515739.61539014,Turkey
August 2011,54603153.284162015,Turkey
September 2011,54580506.048161484,Turkey
October 2011,54518390.80064309,Turkey
November 2011,54688477.65364637,Turkey
December 2011,54619105.33413814,Turkey
January 2012,54779306.32912783,Turkey
February 2012,54685496.71730357,Turkey
March 2012,54924910.512586266,Turkey
April 2012,54749564.36142981,Turkey
May 2012,54815690.41416875,Turkey
June 2012,54941173.79376495,Turkey
July 2012,54790003.45076703,Turkey
August 2012,54943477.00626701,Turkey
September 2012,55064112.80045108,Turkey
October 2012,54837470.31591159,Turkey
November 2012,55019892.12896757,Turkey
December 2012,55052547.204086326,Turkey
January 2013,55132813.30559352,Turkey
February 2013,54992735.456768684,Turkey
March 2013,55017106.95490707,Turkey
April 2013,55211890.07532112,Turkey
May 2013,55226252.317108504,Turkey
June 2013,55257221.03717707,Turkey
July 2013,55299414.4644779,Turkey
August 2013,55245394.10765329,Turkey
September 2013,55359512.38755281,Turkey
October 2013,55398658.586972885,Turkey
November 2013,55346290.26230538,Turkey
December 2013,55603923.92802217,Turkey
January 2014,55522302.365902,Turkey
February 2014,55416987.922317445,Turkey
March 2014,55612555.23854582,Turkey
April 2014,55510180.87871052,Turkey
May 2014,55700804.19883119,Turkey
June 2014,55772118.44785504,Turkey
July 2014,55638298.890372,Turkey
August 2014,55832116.62924696,Turkey
September 2014,55823461.0174494,Turkey
October 2014,55896789.60182808,Turkey
November 2014,56029090.92005336,Turkey
December 2014,55881143.546650656,Turkey
January 2015,55879002.3337025,Turkey
February 2015,55909172.31703991,Turkey
March 2015,55953450.47776384,Turkey
April 2015,56059460.524481535,Turkey
May 2015,56136325.97347273,Turkey
June 2015,56172680.947088614,Turkey
July 2015,56261014.83206632,Turkey
August 2015,56232350.15822568,Turkey
September 2015,56399226.01167601,Turkey
October 2015,56290807.83385692,Turkey
November 2015,56591612.907629624,Turkey
December 2015,56450559.08360773,Turkey
January 2016,56363870.74558236,Turkey
February 2016,56387244.51335592,Turkey
March 2016,56561166.53473358,Turkey
April 2016,56541854.126923725,Turkey
May 2016,56663713.87855866,Turkey
June 2016,56684743.643349774,Turkey
July 2016,56677943.94572904,Turkey
August 2016,56652731.65549425,Turkey
September 2016,56636704.54591432,Turkey
October 2016,56769913.93973434,Turkey
November 2016,56924819.398160264,Turkey
December 2016,56909673.394360825,Turkey
January 2017,56829519.12586367,Turkey
February 2017,56999025.276702255,Turkey
March 2017,57059377.72103937,Turkey
April 2017,56995758.284058504,Turkey
May 2017,57130694.49772123,Turkey
June 2017,57168860.84577925,Turkey
July 2017,57109639.971469015,Turkey
August 2017,57286243.53681336,Turkey
September 2017,57350298.53837881,Turkey
October 2017,57440543.87388264,Turkey
November 2017,57484457.2591027,Turkey
December 2017,57318539.00580547,Turkey
January 2018,57405956.03539403,Turkey
February 2018,57581227.09831123,Turkey
March 2018,57625621.98144077,Turkey
April 2018,57675002.83933262,Turkey
May 2018,58012146.233026765,Turkey
June 2018,57776799.28668633,Turkey
July 2018,57873452.89386922,Turkey
August 2018,57906978.16038958,Turkey
September 2018,57930005.630854264,Turkey
October 2018,57893853.819512464,Turkey
November 2018,58036288.82000614,Turkey
December 2018,57951125.64364668,Turkey
January 2019,58048543.04508182,Turkey
February 2019,58077920.04108682,Turkey
March 2019,58173117.05081425,Turkey
April 2019,58417687.88139851,Turkey
May 2019,58104298.76398887,Turkey
June 2019,58376685.92441584,Turkey
July 2019,58226595.85974163,Turkey
August 2019,58376462.7138434,Turkey
September 2019,58562762.69894806,Turkey
October 2019,58523187.05729079,Turkey
November 2019,58475076.816507116,Turkey
December 2019,58555798.7371215,Turkey
December 2000,5560461.362355906,USHighPlain
January 2001,5556585.487301712,USHighPlain
February 2001,5567341.024349794,USHighPlain
March 2001,5578759.335084761,USHighPlain
April 2001,5563328.052228428,USHighPlain
May 2001,5565904.868046342,USHighPlain
June 2001,5587239.571019822,USHighPlain
July 2001,5581457.29165348,USHighPlain
August 2001,5571383.301604371,USHighPlain
September 2001,5584466.813925369,USHighPlain
October 2001,5576684.849477138,USHighPlain
November 2001,5579323.577041733,USHighPlain
December 2001,5589187.369713308,USHighPlain
January 2002,5569710.394074462,USHighPlain
February 2002,5574365.654575288,USHighPlain
March 2002,5588790.200252176,USHighPlain
April 2002,5586866.608509365,USHighPlain
May 2002,5603159.69161695,USHighPlain
June 2002,5593289.5736953765,USHighPlain
July 2002,5590725.056241716,USHighPlain
August 2002,5623075.181869173,USHighPlain
September 2002,5608374.161433685,USHighPlain
October 2002,5614022.414126257,USHighPlain
November 2002,5601372.03920634,USHighPlain
December 2002,5613065.292683595,USHighPlain
January 2003,5622581.091194881,USHighPlain
February 2003,5612355.14869839,USHighPlain
March 2003,5630575.783523461,USHighPlain
April 2003,5623290.469310607,USHighPlain
May 2003,5629150.481966753,USHighPlain
June 2003,5628726.343116003,USHighPlain
July 2003,5656673.955828879,USHighPlain
August 2003,5640230.039624685,USHighPlain
September 2003,5632245.792040012,USHighPlain
October 2003,5654285.684355553,USHighPlain
November 2003,5636012.875195188,USHighPlain
December 2003,5653413.442434447,USHighPlain
January 2004,5633899.864099037,USHighPlain
February 2004,5643218.231702524,USHighPlain
March 2004,5661555.998095388,USHighPlain
April 2004,5669948.8791842,USHighPlain
May 2004,5666834.537678032,USHighPlain
June 2004,5666695.050830091,USHighPlain
July 2004,5667510.508295136,USHighPlain
August 2004,5658202.503077741,USHighPlain
September 2004,5668830.591673637,USHighPlain
October 2004,5674224.747757941,USHighPlain
November 2004,5692669.16033288,USHighPlain
December 2004,5688047.271465854,USHighPlain
January 2005,5669228.7013481585,USHighPlain
February 2005,5693593.7540608775,USHighPlain
March 2005,5688887.13122531,USHighPlain
April 2005,5688755.854982648,USHighPlain
May 2005,5704805.737074414,USHighPlain
June 2005,5711997.347091714,USHighPlain
July 2005,5713751.641225207,USHighPlain
