EVI,time,hotspot
0.1769566607525981,December 2009,Japan
0.19605669359871336,January 2009,Spain
0.22110494498036332,February 2009,Spain
0.2508230196405347,March 2009,Spain
0.2803985566582158,April 2009,Spain
0.2905226101708931,May 2009,Spain
0.2659026272619699,June 2009,Spain
0.24388599835964095,July 2009,Spain
0.23138811479782806,August 2009,Spain
0.21852025769885874,September 2009,Spain
0.20777462413626813,October 2009,Spain
0.21421214632483881,November 2009,Spain
0.21016472835938893,December 2009,Spain
0.0970287758264255,January 2010,USHighPlain
0.09846991737664566,February 2010,USHighPlain
0.1567007850930492,March 2010,USHighPlain
0.23829176770682442,April 2010,USHighPlain
0.28852291431958116,May 2010,USHighPlain
0.33347429341128954,June 2010,USHighPlain
0.3921640626356551,July 2010,USHighPlain
0.35784378361383457,August 2010,USHighPlain
0.25422905963331505,September 2010,USHighPlain
0.1955309100653407,October 2010,USHighPlain
0.17821963080475942,November 2010,USHighPlain
0.1531522867736034,December 2010,USHighPlain
0.21874529056760583,January 2010,Greece
0.23567534548050326,February 2010,Greece
0.27801002608851305,March 2010,Greece
0.3728151693475926,April 2010,Greece
0.3974931146558524,May 2010,Greece
0.38663822044498325,June 2010,Greece
0.37879903409254656,July 2010,Greece
0.35428029427692703,August 2010,Greece
0.3153892571742781,September 2010,Greece
0.27927274742923347,October 2010,Greece
0.2540329516541785,November 2010,Greece
0.24911328452652035,December 2010,Greece
0.12183799836327491,January 2010,Sudan
0.11837253264178428,February 2010,Sudan
0.10394089385137822,March 2010,Sudan
0.09932584873045988,April 2010,Sudan
0.095357548302041,May 2010,Sudan
0.08973321305377212,June 2010,Sudan
0.11160949192849429,July 2010,Sudan
0.19973178619177814,August 2010,Sudan
0.24156934221438797,September 2010,Sudan
0.1765713032198602,October 2010,Sudan
0.145226524548411,November 2010,Sudan
0.12673051599826662,December 2010,Sudan
0.2241398954521213,January 2010,Indus
0.27312809299134294,February 2010,Indus
0.22702387232119633,March 2010,Indus
0.147215025826157,April 2010,Indus
0.1333195789929997,May 2010,Indus
0.15707763076663614,June 2010,Indus
0.22981744623763262,July 2010,Indus
0.3190578269242881,August 2010,Indus
0.29747407919093555,September 2010,Indus
0.2161890483900276,October 2010,Indus
0.17056391789626485,November 2010,Indus
0.17861879763425367,December 2010,Indus
0.2719358640604228,January 2010,Ganges
0.27678677321300943,February 2010,Ganges
0.21690603003322326,March 2010,Ganges
0.19382371164929132,April 2010,Ganges
0.19819600696292505,May 2010,Ganges
0.21888739511342886,June 2010,Ganges
0.29623191457654013,July 2010,Ganges
0.4002060927587148,August 2010,Ganges
0.39475861525507216,September 2010,Ganges
0.3250604211225469,October 2010,Ganges
0.2607183961478999,November 2010,Ganges
0.2535037440332686,December 2010,Ganges
0.13408144442185796,January 2010,Turkey
0.1657332654736648,February 2010,Turkey
0.22679754467482915,March 2010,Turkey
0.26408127678665916,April 2010,Turkey
0.26653681165350884,May 2010,Turkey
0.2277250322013198,June 2010,Turkey
0.2057447290258205,July 2010,Turkey
0.18648360275809792,August 2010,Turkey
0.17118221074457018,September 2010,Turkey
0.1609454642985295,October 2010,Turkey
0.15849872420674233,November 2010,Turkey
0.14297560921775254,December 2010,Turkey
0.25212055590798865,January 2010,Italy
0.2670651332490054,February 2010,Italy
0.3094365052241418,March 2010,Italy
0.3849871904375171,April 2010,Italy
0.42605808955131136,May 2010,Italy
0.4054256289897468,June 2010,Italy
0.38114552038034877,July 2010,Italy
0.3525745162904056,August 2010,Italy
0.3271143286930553,September 2010,Italy
0.28730649086990767,October 2010,Italy
0.2521210898264839,November 2010,Italy
0.23939485646356037,December 2010,Italy
0.23635117435270264,January 2010,California
0.2977904971344053,February 2010,California
0.3261034833934318,March 2010,California
0.3052865214079981,April 2010,California
0.269145613970159,May 2010,California
0.2513159355060864,June 2010,California
0.2575389073248327,July 2010,California
0.24803811651893234,August 2010,California
0.22461114878072094,September 2010,California
0.20821096057471244,October 2010,California
0.19702525206272758,November 2010,California
0.21349445020870186,December 2010,California
0.19915896199226016,January 2010,Mexico
0.20450818177905702,February 2010,Mexico
0.22723956835238443,March 2010,Mexico
0.2470447646391351,April 2010,Mexico
0.24227219726215873,May 2010,Mexico
0.25187495210899663,June 2010,Mexico
0.3707427318228688,July 2010,Mexico
0.3998104117105201,August 2010,Mexico
0.3789071630705972,September 2010,Mexico
0.31282401519071446,October 2010,Mexico
0.24248486022508278,November 2010,Mexico
0.20719385322416448,December 2010,Mexico
0.31168143508414864,January 2010,Chile
0.298497000374889,February 2010,Chile
0.2790713477643835,March 2010,Chile
0.2604298624395271,April 2010,Chile
0.24065150489596066,May 2010,Chile
0.2415191100039995,June 2010,Chile
0.24067239990938802,July 2010,Chile
0.2639978634197787,August 2010,Chile
0.29286724932868,September 2010,Chile
0.3241984324775402,October 2010,Chile
0.32767518094404197,November 2010,Chile
0.31992293608959893,December 2010,Chile
0.08768875741163985,January 2010,Iran
0.10707058848332454,February 2010,Iran
0.14533939423395975,March 2010,Iran
0.1765825578546213,April 2010,Iran
0.1765113300593679,May 2010,Iran
0.14076323867472026,June 2010,Iran
0.12408025048088134,July 2010,Iran
0.11881555597857278,August 2010,Iran
0.11054351383481327,September 2010,Iran
0.10144428448257195,October 2010,Iran
0.09171429502177003,November 2010,Iran
0.08065517435450242,December 2010,Iran
0.36452281797742525,January 2010,Vietnam
0.37027813614691646,February 2010,Vietnam
0.3280356849199137,March 2010,Vietnam
0.36085910563717416,April 2010,Vietnam
0.40692043899463426,May 2010,Vietnam
0.42402027304412937,June 2010,Vietnam
0.4345340912365279,July 2010,Vietnam
0.4617947283201838,August 2010,Vietnam
0.4275618965981203,September 2010,Vietnam
0.39174317420709154,October 2010,Vietnam
0.36252649915804835,November 2010,Vietnam
0.39692855297432633,December 2010,Vietnam
0.3295982141616938,January 2010,Thailand
0.31725907753157484,February 2010,Thailand
0.2789182079178675,March 2010,Thailand
0.2915252618547645,April 2010,Thailand
0.3404712403227516,May 2010,Thailand
0.38589154773805345,June 2010,Thailand
0.400902590474972,July 2010,Thailand
0.46265254367316444,August 2010,Thailand
0.47203811359729275,September 2010,Thailand
0.48195361127940434,October 2010,Thailand
0.41858763407654276,November 2010,Thailand
0.36897707684810455,December 2010,Thailand
0.191866241537778,January 2010,Australia
0.2027556946001372,February 2010,Australia
0.26994554240851026,March 2010,Australia
0.29255959081834426,April 2010,Australia
0.28146715022877333,May 2010,Australia
0.32612250072647575,June 2010,Australia
0.38731053716395764,July 2010,Australia
0.4502015216530608,August 2010,Australia
0.4734558788973239,September 2010,Australia
0.43595894999938556,October 2010,Australia
0.3403694816071203,November 2010,Australia
0.24492438090669932,December 2010,Australia
0.09658049995884056,January 2010,ArabianPeninsula
0.09910355252921756,February 2010,ArabianPeninsula
0.09899601209104497,March 2010,ArabianPeninsula
0.09310427644867883,April 2010,ArabianPeninsula
0.09161082671337217,May 2010,ArabianPeninsula
0.09038844032520016,June 2010,ArabianPeninsula
0.09073077987963406,July 2010,ArabianPeninsula
0.0937531632846404,August 2010,ArabianPeninsula
0.0927912204666874,September 2010,ArabianPeninsula
0.09142953767035071,October 2010,ArabianPeninsula
0.09067574413473377,November 2010,ArabianPeninsula
0.08936883952848516,December 2010,ArabianPeninsula
0.12140166216157519,January 2010,China
0.13530494691558873,February 2010,China
0.20364600884793563,March 2010,China
0.2848750687458092,April 2010,China
0.32949813247661563,May 2010,China
0.30457393719951154,June 2010,China
0.4383293882915509,July 2010,China
0.4848093541718141,August 2010,China
0.34132407172119883,September 2010,China
0.21503259276445677,October 2010,China
0.18038591151295458,November 2010,China
0.17293688656328962,December 2010,China
0.19757615051942587,January 2010,Peru
0.22797897662972486,February 2010,Peru
0.25652356810315785,March 2010,Peru
0.25758859828505104,April 2010,Peru
0.24739630262455004,May 2010,Peru
0.21290039754179724,June 2010,Peru
0.18942067241958463,July 2010,Peru
0.17293638362879107,August 2010,Peru
0.17158413083889554,September 2010,Peru
0.17089170878172985,October 2010,Peru
0.1598946943793443,November 2010,Peru
0.14587384298309902,December 2010,Peru
0.37033714860687533,January 2010,Nile
0.37017010341880763,February 2010,Nile
0.30507715734415713,March 2010,Nile
0.2370680304611433,April 2010,Nile
0.17435833534201084,May 2010,Nile
0.20693667024378767,June 2010,Nile
0.31014427183443,July 2010,Nile
0.2828105804146353,August 2010,Nile
0.1974627298741396,September 2010,Nile
0.18919752900059505,October 2010,Nile
0.25752525743906707,November 2010,Nile
0.3261901308709347,December 2010,Nile
0.42506474112441883,January 2010,Java
0.46510687701641723,February 2010,Java
0.419961981397927,March 2010,Java
0.3987843899965522,April 2010,Java
0.4188308313255882,May 2010,Java
0.4103304514204854,June 2010,Java
0.3814584716740817,July 2010,Java
0.4032146820629053,August 2010,Java
0.39968940347180487,September 2010,Java
0.3545952816534754,October 2010,Java
0.3545453402941283,November 2010,Java
0.333778515356636,December 2010,Java
0.1624826855552807,January 2010,Japan
0.1601317492791184,February 2010,Japan
0.18391828365899704,March 2010,Japan
0.23409520507317502,April 2010,Japan
0.3609500234463404,May 2010,Japan
0.48482156971343165,June 2010,Japan
0.510518643055834,July 2010,Japan
0.4940882689131314,August 2010,Japan
0.4229494220636858,September 2010,Japan
0.35262868020667665,October 2010,Japan
0.26161154256404046,November 2010,Japan
0.18718428201722398,December 2010,Japan
0.21023790190417235,January 2010,Spain
0.2344796867454349,February 2010,Spain
0.25566355446602845,March 2010,Spain
0.3034130386748998,April 2010,Spain
0.31909391038041324,May 2010,Spain
0.2923818049396641,June 2010,Spain
0.2595616918822588,July 2010,Spain
0.24183062591052928,August 2010,Spain
0.22772389644454855,September 2010,Spain
0.22004304346337525,October 2010,Spain
0.22010494659773286,November 2010,Spain
0.2185177260659345,December 2010,Spain
0.15571912527096277,January 2006,USHighPlain
0.1575614329916337,February 2006,USHighPlain
0.16285347126717334,March 2006,USHighPlain
0.2165798023673973,April 2006,USHighPlain
0.2435668119345233,May 2006,USHighPlain
0.2659283552141285,June 2006,USHighPlain
0.31836148121322766,July 2006,USHighPlain
0.32863787591347565,August 2006,USHighPlain
0.27188095672605783,September 2006,USHighPlain
0.20707447978617713,October 2006,USHighPlain
0.181135263676282,November 2006,USHighPlain
0.1309830522613376,December 2006,USHighPlain
0.1875213618209852,January 2006,Greece
0.19195738101533788,February 2006,Greece
0.24900800002242054,March 2006,Greece
0.3121398345094099,April 2006,Greece
0.40780617224469234,May 2006,Greece
0.3813630029355751,June 2006,Greece
0.3875532900339239,July 2006,Greece
0.35701684100774794,August 2006,Greece
0.3208276550941017,September 2006,Greece
0.29137496227842424,October 2006,Greece
0.23962895452954325,November 2006,Greece
0.21983262143062138,December 2006,Greece
0.12450194679604899,January 2006,Sudan
0.11664040587995148,February 2006,Sudan
0.1081093465818914,March 2006,Sudan
0.10293097866849063,April 2006,Sudan
0.10059583343799237,May 2006,Sudan
0.09438339032899862,June 2006,Sudan
0.10615899920409659,July 2006,Sudan
0.16386137195707148,August 2006,Sudan
0.21720843525253408,September 2006,Sudan
0.1860396018017497,October 2006,Sudan
0.15412217913446757,November 2006,Sudan
0.13114767785918174,December 2006,Sudan
0.2009874616544439,January 2006,Indus
0.2749682581137715,February 2006,Indus
0.22968939126092724,March 2006,Indus
0.15064100225397692,April 2006,Indus
0.13412202887517233,May 2006,Indus
0.1528538674344591,June 2006,Indus
0.23259605085697602,July 2006,Indus
0.3098146025851707,August 2006,Indus
0.2777815832913191,September 2006,Indus
0.21338723691631595,October 2006,Indus
0.17283722251157105,November 2006,Indus
0.1909128742876273,December 2006,Indus
0.2544951558936235,January 2006,Ganges
0.2567867605581422,February 2006,Ganges
0.22088211568252708,March 2006,Ganges
0.19795551758601054,April 2006,Ganges
0.2142638428024111,May 2006,Ganges
0.24675062567335984,June 2006,Ganges
0.2875751392693147,July 2006,Ganges
0.4022436758725914,August 2006,Ganges
0.37901288086313006,September 2006,Ganges
0.31391886947786873,October 2006,Ganges
0.2501729044059341,November 2006,Ganges
0.24894696746294281,December 2006,Ganges
0.08167338247605314,January 2006,Turkey
0.09362210240825833,February 2006,Turkey
0.16966177997602028,March 2006,Turkey
0.25105378230636766,April 2006,Turkey
0.28066159080995384,May 2006,Turkey
0.2305802515320052,June 2006,Turkey
0.20095376863130016,July 2006,Turkey
0.1790233196366871,August 2006,Turkey
0.16554855257674386,September 2006,Turkey
0.15979522039525373,October 2006,Turkey
0.14934316749141,November 2006,Turkey
0.12886659555719704,December 2006,Turkey
0.21698946714910963,January 2006,Italy
0.21130480452775258,February 2006,Italy
0.26368934244411313,March 2006,Italy
0.3490923733654094,April 2006,Italy
0.41928158115802167,May 2006,Italy
0.4108038199608917,June 2006,Italy
0.36413050403855474,July 2006,Italy
0.33951212945970294,August 2006,Italy
0.3119899883326849,September 2006,Italy
0.29709639601347426,October 2006,Italy
0.25577993481512434,November 2006,Italy
0.2319509094258247,December 2006,Italy
0.2009349825323336,January 2006,California
0.24057846467419872,February 2006,California
0.28032472375312356,March 2006,California
0.28894745363306223,April 2006,California
0.2642006832626545,May 2006,California
0.2506115253358274,June 2006,California
0.25742264893187916,July 2006,California
0.24652330799565997,August 2006,California
0.22249403592893405,September 2006,California
0.19735332257853305,October 2006,California
0.18041806974730873,November 2006,California
0.17398032511836342,December 2006,California
0.19079641018603077,January 2006,Mexico
0.1828878355734199,February 2006,Mexico
0.18479186884009102,March 2006,Mexico
0.18634887201012706,April 2006,Mexico
0.20467434930488038,May 2006,Mexico
0.2594906599005221,June 2006,Mexico
0.3231278810172409,July 2006,Mexico
0.37419353854927595,August 2006,Mexico
0.3747297112763894,September 2006,Mexico
0.3228130783563304,October 2006,Mexico
0.26929537153807337,November 2006,Mexico
0.22183781892725568,December 2006,Mexico
0.31709560468495646,January 2006,Chile
0.29408039282531906,February 2006,Chile
0.2664008909340175,March 2006,Chile
0.248243572031066,April 2006,Chile
0.2411954585532823,May 2006,Chile
0.2496009807943365,June 2006,Chile
0.2579668909026947,July 2006,Chile
0.28068366887977875,August 2006,Chile
0.31676223118078445,September 2006,Chile
0.3599924242930433,October 2006,Chile
0.3524983659207607,November 2006,Chile
0.33292856655499314,December 2006,Chile
0.04332270849791605,January 2006,Iran
0.0789900320350726,February 2006,Iran
0.11104660290500114,March 2006,Iran
0.15098459484980525,April 2006,Iran
0.16692950730581219,May 2006,Iran
0.13724855784130544,June 2006,Iran
0.1198898264653004,July 2006,Iran
0.11295302926351182,August 2006,Iran
0.10612759063878109,September 2006,Iran
0.09947185744166502,October 2006,Iran
0.09042867734690314,November 2006,Iran
0.04828738319644129,December 2006,Iran
0.36154138876758635,January 2006,Vietnam
0.319036632760516,February 2006,Vietnam
0.3385931567936702,March 2006,Vietnam
0.3902440656328855,April 2006,Vietnam
0.41035770202058536,May 2006,Vietnam
0.40920419154416904,June 2006,Vietnam
0.42241788643989303,July 2006,Vietnam
0.45161502732316544,August 2006,Vietnam
0.41858158119463085,September 2006,Vietnam
0.39268493867106546,October 2006,Vietnam
0.3750285607169417,November 2006,Vietnam
0.3668136103544973,December 2006,Vietnam
0.33143797401201236,January 2006,Thailand
0.30691403008953416,February 2006,Thailand
0.30209564575166453,March 2006,Thailand
0.3402733849035158,April 2006,Thailand
0.40656008165883295,May 2006,Thailand
0.4103663086781221,June 2006,Thailand
0.418038357000971,July 2006,Thailand
0.4682319177773589,August 2006,Thailand
0.45793409581785194,September 2006,Thailand
0.44755411915886356,October 2006,Thailand
0.4059584069839426,November 2006,Thailand
0.35201670105980387,December 2006,Thailand
0.21111961441724458,January 2006,Australia
0.2000058295116938,February 2006,Australia
0.2072676124911319,March 2006,Australia
0.22548530253936133,April 2006,Australia
0.2731234642546353,May 2006,Australia
0.2618717947089458,June 2006,Australia
0.30556001606060074,July 2006,Australia
0.35885179883188606,August 2006,Australia
0.37091722410781086,September 2006,Australia
0.26012735667290887,October 2006,Australia
0.20921904320041954,November 2006,Australia
0.18831407815608775,December 2006,Australia
0.08924526633348535,January 2006,ArabianPeninsula
0.10046809295223459,February 2006,ArabianPeninsula
0.10213783005403977,March 2006,ArabianPeninsula
0.0981753310903539,April 2006,ArabianPeninsula
0.08821300977157343,May 2006,ArabianPeninsula
0.08623791063844859,June 2006,ArabianPeninsula
0.08572748692732199,July 2006,ArabianPeninsula
0.08806528614698413,August 2006,ArabianPeninsula
0.08962998356909216,September 2006,ArabianPeninsula
0.08781528490513894,October 2006,ArabianPeninsula
0.08755904653638681,November 2006,ArabianPeninsula
0.08894901442294574,December 2006,ArabianPeninsula
0.12171508016636706,January 2006,China
0.1512459362670574,February 2006,China
0.2167655649870576,March 2006,China
0.2869080141534113,April 2006,China
0.29195159718910896,May 2006,China
0.29541521526267883,June 2006,China
0.46160428545136456,July 2006,China
0.453621042029977,August 2006,China
0.29432890917577254,September 2006,China
0.20514479130075686,October 2006,China
0.19082975767588595,November 2006,China
0.17653446726282304,December 2006,China
0.1527826727166386,January 2006,Peru
0.2129186800764636,February 2006,Peru
0.2478735711271707,March 2006,Peru
0.2847890967965751,April 2006,Peru
0.24976820731450508,May 2006,Peru
0.2071179912288182,June 2006,Peru
0.18143366563466085,July 2006,Peru
0.17219971115060134,August 2006,Peru
0.16474681518590434,September 2006,Peru
0.1652214186277386,October 2006,Peru
0.15758283091000108,November 2006,Peru
0.16712725971518266,December 2006,Peru
0.37415555378487236,January 2006,Nile
0.4108211137043589,February 2006,Nile
0.3651373405046045,March 2006,Nile
0.2832247140757001,April 2006,Nile
0.19072721635831075,May 2006,Nile
0.19284050802664193,June 2006,Nile
0.3272972955907558,July 2006,Nile
0.32003072212276973,August 2006,Nile
0.2263018536220505,September 2006,Nile
0.1925487919405519,October 2006,Nile
0.25195409327137935,November 2006,Nile
0.34388065438713633,December 2006,Nile
0.37089293501577936,January 2006,Java
0.43444806704900235,February 2006,Java
0.3763229018588102,March 2006,Java
0.4133319993582329,April 2006,Java
0.43039906470756356,May 2006,Java
0.378440143411421,June 2006,Java
0.33216060682624055,July 2006,Java
0.3167107327008326,August 2006,Java
0.2831944563679777,September 2006,Java
0.2674775183727715,October 2006,Java
0.270220092002874,November 2006,Java
0.3378180456310138,December 2006,Java
0.15212268140442498,January 2006,Japan
0.1534329654852253,February 2006,Japan
0.17088405012853283,March 2006,Japan
0.21521200422550985,April 2006,Japan
0.35952447148500194,May 2006,Japan
0.4494540350888162,June 2006,Japan
0.4527722371809778,July 2006,Japan
0.46942967000328734,August 2006,Japan
0.3987318170951259,September 2006,Japan
0.32848733101776795,October 2006,Japan
0.2435196460495223,November 2006,Japan
0.1833506468189188,December 2006,Japan
0.2115281290005417,January 2006,Spain
0.21684103562224935,February 2006,Spain
0.273221185501309,March 2006,Spain
0.32138837477840776,April 2006,Spain
0.3115921477536048,May 2006,Spain
0.2571753248681463,June 2006,Spain
0.23635459144581927,July 2006,Spain
0.22125258032923092,August 2006,Spain
0.2135437343749388,September 2006,Spain
0.2177159226259073,October 2006,Spain
0.24387474463158032,November 2006,Spain
0.2433842220467388,December 2006,Spain
0.1545394000127155,January 2014,USHighPlain
0.147151246261326,February 2014,USHighPlain
0.16525159326721411,March 2014,USHighPlain
0.20530204638287428,April 2014,USHighPlain
0.24343933474808988,May 2014,USHighPlain
0.3221815846044524,June 2014,USHighPlain
0.38541537066181886,July 2014,USHighPlain
0.3690896056674229,August 2014,USHighPlain
0.29866428858177846,September 2014,USHighPlain
0.21644561993958852,October 2014,USHighPlain
0.1862313503629515,November 2014,USHighPlain
0.13518001455483541,December 2014,USHighPlain
0.22089920699468427,January 2014,Greece
0.25464633022992617,February 2014,Greece
0.2948532683517929,March 2014,Greece
0.3637779983340878,April 2014,Greece
0.4130667205095779,May 2014,Greece
0.3901712512609901,June 2014,Greece
0.3791400077900572,July 2014,Greece
0.36319027075407123,August 2014,Greece
0.334126710165319,September 2014,Greece
0.30586973310856347,October 2014,Greece
0.2530210588900319,November 2014,Greece
0.2494945953941023,December 2014,Greece
0.13107410913647718,January 2014,Sudan
0.12553867647822173,February 2014,Sudan
0.11553253926368935,March 2014,Sudan
0.1038362783159118,April 2014,Sudan
0.10237909040640576,May 2014,Sudan
0.0967838733886672,June 2014,Sudan
0.12000394885049157,July 2014,Sudan
0.2076822177875043,August 2014,Sudan
0.2638308688243584,September 2014,Sudan
0.2107785416113464,October 2014,Sudan
0.16600772497768662,November 2014,Sudan
0.14349632234147475,December 2014,Sudan
0.24293303292311588,January 2014,Indus
0.3055971819229628,February 2014,Indus
0.26312077906628667,March 2014,Indus
0.1763128690634409,April 2014,Indus
0.15979179874313787,May 2014,Indus
0.16642526625923165,June 2014,Indus
0.23976811767309764,July 2014,Indus
0.30853674325235264,August 2014,Indus
0.2961193823653477,September 2014,Indus
0.22209990369436908,October 2014,Indus
0.16825366329459623,November 2014,Indus
0.18190306319304408,December 2014,Indus
0.3091495178028803,January 2014,Ganges
0.3245452755869176,February 2014,Ganges
0.2669016596194023,March 2014,Ganges
0.22016111642765335,April 2014,Ganges
0.22046552177574893,May 2014,Ganges
0.23579077050479127,June 2014,Ganges
0.2774228342578885,July 2014,Ganges
0.38747417307983717,August 2014,Ganges
0.4133555860736986,September 2014,Ganges
0.3284696341599249,October 2014,Ganges
0.252501239052178,November 2014,Ganges
0.2581499245132314,December 2014,Ganges
0.11540949832214356,January 2014,Turkey
0.13503405459802267,February 2014,Turkey
0.19636157767311072,March 2014,Turkey
0.2494529517582166,April 2014,Turkey
0.2721003382737288,May 2014,Turkey
0.23624562135857644,June 2014,Turkey
0.2091362957177964,July 2014,Turkey
0.19087043790840608,August 2014,Turkey
0.17459769733054506,September 2014,Turkey
0.17217863755551194,October 2014,Turkey
0.15838847723502397,November 2014,Turkey
0.15120210538965514,December 2014,Turkey
0.25148494539493527,January 2014,Italy
0.2903669176632836,February 2014,Italy
0.3336506498236542,March 2014,Italy
0.41101329595087127,April 2014,Italy
0.4335308558047886,May 2014,Italy
0.41629824252984454,June 2014,Italy
0.40873522561644876,July 2014,Italy
0.37721855779937635,August 2014,Italy
0.3304275716640756,September 2014,Italy
0.28218333281740876,October 2014,Italy
0.2584696786398423,November 2014,Italy
0.25031576771569053,December 2014,Italy
0.1695634205668686,January 2014,California
0.19604730253030261,February 2014,California
0.25014979508241475,March 2014,California
0.26312728171585875,April 2014,California
0.23572700865960775,May 2014,California
0.23193677157312828,June 2014,California
0.23870281257227896,July 2014,California
0.22516180557951906,August 2014,California
0.20219987454736807,September 2014,California
0.1874282228317722,October 2014,California
0.19314293899843005,November 2014,California
0.2220067630217609,December 2014,California
0.2194676922531161,January 2014,Mexico
0.21745856207730105,February 2014,Mexico
0.2242121436412273,March 2014,Mexico
0.22116732736154912,April 2014,Mexico
0.2312705311362347,May 2014,Mexico
0.29713536843067473,June 2014,Mexico
0.3659458606857371,July 2014,Mexico
0.3713696855000075,August 2014,Mexico
0.36781575725556614,September 2014,Mexico
0.3297373299470844,October 2014,Mexico
0.27370575528318286,November 2014,Mexico
0.2237032884420556,December 2014,Mexico
0.2980544251256112,January 2014,Chile
0.2891010613275142,February 2014,Chile
0.27048810458976963,March 2014,Chile
0.2528797466760055,April 2014,Chile
0.2550399880395868,May 2014,Chile
0.24742574324747899,June 2014,Chile
0.2593050707436406,July 2014,Chile
0.294177092646932,August 2014,Chile
0.325505301129548,September 2014,Chile
0.34018203109952694,October 2014,Chile
0.3325281073390046,November 2014,Chile
0.31714897577231693,December 2014,Chile
0.05071002045709989,January 2014,Iran
0.08120133521961224,February 2014,Iran
0.11807053680632908,March 2014,Iran
0.15231691427799024,April 2014,Iran
0.16247405116148142,May 2014,Iran
0.13643695440460515,June 2014,Iran
0.12113808223329156,July 2014,Iran
0.11392625705716194,August 2014,Iran
0.10654854704193019,September 2014,Iran
0.10318084307640535,October 2014,Iran
0.08978743540703381,November 2014,Iran
0.08828594303736836,December 2014,Iran
0.37599966696470616,January 2014,Vietnam
0.3145673637052489,February 2014,Vietnam
0.3124714722490259,March 2014,Vietnam
0.3729067455307143,April 2014,Vietnam
0.4419867678792356,May 2014,Vietnam
0.4258085482083534,June 2014,Vietnam
0.44513307913517414,July 2014,Vietnam
0.44977498814058003,August 2014,Vietnam
0.451658718413122,September 2014,Vietnam
0.4162591705413671,October 2014,Vietnam
0.40316055261080824,November 2014,Vietnam
0.3946018865180909,December 2014,Vietnam
0.3442613630238406,January 2014,Thailand
0.31529056507148123,February 2014,Thailand
0.30084214335820775,March 2014,Thailand
0.3384024535343176,April 2014,Thailand
0.39713108196821917,May 2014,Thailand
0.3990638977491759,June 2014,Thailand
0.3975414514419445,July 2014,Thailand
0.4470347143958121,August 2014,Thailand
0.48874183618604405,September 2014,Thailand
0.474339151404486,October 2014,Thailand
0.43409490964958186,November 2014,Thailand
0.370323178549419,December 2014,Thailand
0.18860430059846792,January 2014,Australia
0.18945071885788775,February 2014,Australia
0.21166055248685028,March 2014,Australia
0.294006422654682,April 2014,Australia
0.36136865711711186,May 2014,Australia
0.4257487172549305,June 2014,Australia
0.4673349367616848,July 2014,Australia
0.471090756261444,August 2014,Australia
0.43586215184826116,September 2014,Australia
0.3392447356790747,October 2014,Australia
0.22812974395500946,November 2014,Australia
0.19515589025535052,December 2014,Australia
0.09799528431196462,January 2014,ArabianPeninsula
0.1053339621546019,February 2014,ArabianPeninsula
0.10437487379433816,March 2014,ArabianPeninsula
0.10202102577360787,April 2014,ArabianPeninsula
0.09576438825010992,May 2014,ArabianPeninsula
0.09298719736048817,June 2014,ArabianPeninsula
0.09167926324275905,July 2014,ArabianPeninsula
0.094494171852665,August 2014,ArabianPeninsula
0.09597686582558217,September 2014,ArabianPeninsula
0.09467048162525636,October 2014,ArabianPeninsula
0.09209098552071159,November 2014,ArabianPeninsula
0.0938701820731954,December 2014,ArabianPeninsula
0.1672685151368732,January 2014,China
0.1790884554764128,February 2014,China
0.25510666635614704,March 2014,China
0.33745376947331907,April 2014,China
0.3172110149876576,May 2014,China
0.3143561337058136,June 2014,China
0.44895475348221037,July 2014,China
0.44777986081387205,August 2014,China
0.32787256289476774,September 2014,China
0.22132268008564976,October 2014,China
0.20059332438922703,November 2014,China
0.18761617598428235,December 2014,China
0.1693293964302637,January 2014,Peru
0.15862081586798107,February 2014,Peru
0.2348502461978864,March 2014,Peru
0.2207731887216476,April 2014,Peru
0.21471380704098567,May 2014,Peru
0.19951569543554604,June 2014,Peru
0.18206256924461345,July 2014,Peru
0.16951904945499374,August 2014,Peru
0.16006626272158128,September 2014,Peru
0.1664133303843025,October 2014,Peru
0.1710320393723583,November 2014,Peru
0.17882237163102135,December 2014,Peru
0.3887988394167005,January 2014,Nile
0.40637730668890504,February 2014,Nile
0.3457252673364476,March 2014,Nile
0.262881259378364,April 2014,Nile
0.18545699031110596,May 2014,Nile
0.2036083426428861,June 2014,Nile
0.3260062660629253,July 2014,Nile
0.30317632628256114,August 2014,Nile
0.21479089310628124,September 2014,Nile
0.20403441535902844,October 2014,Nile
0.2782490647344257,November 2014,Nile
0.3238180208244762,December 2014,Nile
0.3813299955854058,January 2014,Java
0.4172731602265116,February 2014,Java
0.4098389677130885,March 2014,Java
0.4048699074776219,April 2014,Java
0.42892964373491477,May 2014,Java
0.41737067449719706,June 2014,Java
0.3831202595391471,July 2014,Java
0.37840257999685695,August 2014,Java
0.3438056778408412,September 2014,Java
0.32251368525481455,October 2014,Java
0.28059409670735214,November 2014,Java
0.35464266674078476,December 2014,Java
0.16709400808450234,January 2014,Japan
0.1494340059896112,February 2014,Japan
0.18849853473159983,March 2014,Japan
0.24137769802037168,April 2014,Japan
0.39128714280456295,May 2014,Japan
0.48272145710633135,June 2014,Japan
0.5057019508844283,July 2014,Japan
0.4671873664485257,August 2014,Japan
0.4294011254943422,September 2014,Japan
0.33660198373654815,October 2014,Japan
0.2517461861577438,November 2014,Japan
0.16548663192572416,December 2014,Japan
